title,mood,language,genre,rating,year,movie_platform,image_url,director,cast,description,
Swades,motivated,Hindi,Drama,8.2,2004,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQNDFD-fGFwZ4_kNjnGCfuJi4gtT2cd8pWhlyBhDI7_FEMRJscy&psig=AOvVaw08sw4pZuBs7KQ70nGuTBVb&ust=1762706418120000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNiQvaD_4pADFQAAAAAdAAAAABAE,Ashutosh Gowariker, Shah Rukh Khan-Keira Knightley-,An NRI NASA scientist returns to India and rediscovers his roots while working on a project to bring electricity to rural villages.     
Brothers,motivated,Hindi,Sports,7.6,2015,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRHn4mAYtdISKhv0WP_goIVH6kpEgjH2t2oa7ReJ0GG82nkwj38&psig=AOvVaw3eozGvwJkaIufcqoxBBQ6z&ust=1762706433441000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLD76qf_4pADFQAAAAAdAAAAABAE,Karan Malhotra, Akshay Kumar-Sidharth Malhotra-,The story of two estranged brothers who reunite through their shared passion for mixed martial arts and compete in a high-stakes tournament.        
Paan Singh Tomar,motivated,Hindi,Biography,8.1,2012,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQjJN41PLYYeUH_Z4gY_JQmoNKYLsXicELM7pqltaOk9yfpHdRV&psig=AOvVaw0-Zfh9CpybUJPQV9WNYlow&ust=1762706454370000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCODH2LH_4pADFQAAAAAdAAAAABAE,Tigmanshu Dhulia, Irrfan Khan-Mahi Gill-,The true story of an Indian soldier who becomes a national champion in steeplechase before turning into a notorious dacoit.  
Udaan,motivated,Hindi,Drama,8.2,2010,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSEZ9lYj72No5v7Z_UdKkfsnc0vZU1Lc67kCbQTO6xYNIe22FTx&psig=AOvVaw2FUaEYDd_-6OcTxWQjmPPT&ust=1762706478873000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjmvL3_4pADFQAAAAAdAAAAABAE,Vikramaditya Motwane, Rajat Barmecha-Raghav Dutta-,A teenager returns home after being expelled from boarding school and struggles to connect with his authoritarian father while pursuing his passion for filmmaking.  
Rab Ne Bana Di Jodi,romantic,Hindi,Romance,7.6,2008,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS08EmmgzaeoD9da8OJXlnb7hkWYZKqqMjIdpaXZSWbSzOsOTa2&psig=AOvVaw0wLkwXfMOGyPw69mb7gmhq&ust=1762706496116000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLC7z8X_4pADFQAAAAAdAAAAABAE,Aditya Chopra, Shah Rukh Khan-Anushka Sharma-,A shy man transforms himself to win the heart of his lively and independent wife through a series of adventures and experiences.  
Jab We Met,romantic,Hindi,Romance,7.9,2007,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRuFTkpdTT0nZKl-AW0y-1ufTa3MxngjtIFekgPUQxxSdBXKbWe&psig=AOvVaw0--VkFCz1nk1Ey7o9i3A2R&ust=1762706513342000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPDL8M3_4pADFQAAAAAdAAAAABAE,Imtiaz Ali, Shahid Kapoor-Kareena Kapoor Khan-,The spontaneous and free-spirited Geet meets the reserved and heartbroken Aditya on a train journey leading to an unforgettable adventure of self-discovery and love.    
Veer-Zaara,romantic,Hindi,Romance,8.1,2004,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcT9LkDZW3QsYe15qC0DVX-FUnaGbghH4oCHcXBY7KgmiVRUkc3x&psig=AOvVaw1vall834la8soG6N7L-Q_9&ust=1762706530462000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJjkkdb_4pADFQAAAAAdAAAAABAE,Yash Chopra, Shah Rukh Khan-Preity Zinta-,An Indian Air Force pilot rescues a Pakistani girl stranded in India. Years later a lawyer seeks to unravel the truth behind the pilot's mysterious imprisonment in Pakistan for over two decades during which he remained silent.
Kal Ho Naa Ho,romantic,Hindi,Romance,8.0,2003,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSZQLT6Qij5Hb85nSE-e1iglQ5XJtqNnfknVt3IyYp5117eEE3l&psig=AOvVaw1CazSCygc7XxTkPbsivcyT&ust=1762706545909000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMDVwt3_4pADFQAAAAAdAAAAABAE,Nikkhil Advani, Shah Rukh Khan-Juhi Chawla-,Naina a pessimistic MBA student finds her life transformed when she meets Aman a cheerful and enigmatic man who teaches her to embrace life and love.   
Barfi!,romantic,Hindi,Romance,8.1,2012,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRtgs5mDLnQXzqioMkwbCtjqNjhWmS-39ls2UfM-Mjxq77u9JAa&psig=AOvVaw3SESOOSI-bcv1FosRKwv9P&ust=1762706668252000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIjL4JeA45ADFQAAAAAdAAAAABAE,Anurag Basu, Ranbir Kapoor-Priyanka Chopra-,The heartfelt story of a deaf-mute boy  and his relationships with two  womenone a free-spirited socialite and the other a simple schoolteacher.        
Dil Chahta Hai ,happy,Hindi,Comedy,8.1,2001,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRUI3Xxt0bQFB-WWxwbU5cEMTY0RqUjY5tPlDfLuYRZDevyNeHT&psig=AOvVaw2-u94KfKSbl9TG6ivMsvNB&ust=1762706686426000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNicsKCA45ADFQAAAAAdAAAAABAE,Farhan Akhtar, Aamir Khan-Saif Ali Khan-,The film explores the lives and friendships of three inseparable childhood friends as they navigate love career and personal growth.   
The Lunchbox ,happy,Hindi,Romance,7.8,2013,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcShs6rbroj5zMn8OE9gverthibtFUXdTcyqsXk54ZlVt0Q3xlxj&psig=AOvVaw1L0b2wsqAsvhDkKtk4BhXx&ust=1762706721459000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOCBk7GA45ADFQAAAAAdAAAAABAE,Ritesh Batra, Irrfan Khan-Nimrat Kaur-,A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.
Hasee Toh Phasee,romantic,Hindi,Romance,7.1,2014,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ-KGO4eEwxk24A8tHLTqy490m273cpkDP4vXMJF3OT_BII7Lxk&psig=AOvVaw2Ij7VhEUQzZicuWeEDUkIj&ust=1762706740338000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNDHmrqA45ADFQAAAAAdAAAAABAE,Vinil Mathew, Sidharth Malhotra-Parineeti Chopra-,A commitment-phobic businessman falls in love with a quirky scientist leading to a series of humorous and heartfelt events.   
Cocktail ,romantic,Hindi,Romance,7.1,2012,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRcHebT1DBW3DC2H-FnTbLfcFeOcGLXp9jrgPzPG50JFlvVhNi1&psig=AOvVaw3LQlZ_E7VZrxgNohDgCK94&ust=1762706762695000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOj3kMWA45ADFQAAAAAdAAAAABAE,Homi Adajania, Saif Ali Khan-Diana Penty-,A love triangle between a guy and two girls who are best friends but the complete opposite of one another.
Yeh Jawaani Hai Deewani,romantic,Hindi,Romance,7.1,2013,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQhI92ZPIrEyAsuKs0MPVUnuhyH8boKCLcM1xtXKOP8gTNkEz5i&psig=AOvVaw2hcjWGLGvObxziCEZmXIBS&ust=1762706782496000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOjep86A45ADFQAAAAAdAAAAABAE,Ayan Mukerji, Ranbir Kapoor-Deepika Padukone-,The film follows the journey of four friends as they navigate love career and personal growth over several years. 
Tamasha,romantic,Hindi,Romance,7.0,2015,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTeL0kqh8yeWd3uwuDB0-FFTUGWNOLj1fybnSPd69ZJJMMwN6zJ&psig=AOvVaw0nGboDIm7W9Vf1CQYkmQrU&ust=1762706818395000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNiT8N-A45ADFQAAAAAdAAAAABAE,Imtiaz Ali, Ranbir Kapoor-Deepika Padukone-,A boy meets a girl in Corsica They decide not to reveal their real name or personality.
Ae Dil Hai Mushkil,romantic,Hindi,Romance,5.8,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSBObBm4pUN2SlVCndPOoDdIhmsCU8c-GnvxSLWP20Fk7bkhP_H&psig=AOvVaw0BC4haAfgSvv3-xo_vfxke&ust=1762706835476000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJCFu-eA45ADFQAAAAAdAAAAABAE,Karan Johar, Ranbir Kapoor-Anushka Sharma-,The story of unrequited love friendship and heartbreak as a young man navigates complex relationships.       
Kabhi Khushi Kabhie Gham,romantic,Hindi,Romance,7.4,2001,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTHK2C0l1hIsnFJvBmCNfhduvm6zYDigC8AD_80u9KCZvSnhtbw&psig=AOvVaw1TUw9ijsehlxyuR7JU13bP&ust=1762706866007000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJCsgfaA45ADFQAAAAAdAAAAABAE,Karan Johar, Amitabh Bachchan-Shah Rukh Khan-,An affluent family is torn apart when the elder son falls in love with a woman from a lower socio-economic background leading to estrangement and eventual reconciliation.    
Jaane Tu Ya Jaane Na,romantic,Hindi,Romance,7.3,2008,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ52VNLMtT2vVsrBxjyKK5uyRUtsw_edsq5PsBN0MjD22upsG9N&psig=AOvVaw3ENL7-9KQQa97VxnftqFlP&ust=1762706885316000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNjmnv-A45ADFQAAAAAdAAAAABAE,Abbas Tyrewala, Imran Khan-Genelia D'Souza-,The story of two best friends who are unaware that they are actually in love with each other until a series of events unfold.   
Wake Up Sid,happy,Hindi,Comedy,7.6,2009,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRHFQLQWMuk5DhP0FA4ssvQk_hQZ-n2SrkRrR9BfvMvpNNYzRNq&psig=AOvVaw3hVx05Lk7TFPt4QxVaPhun&ust=1762706975566000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJiZn6qB45ADFQAAAAAdAAAAABAE,Ayan Mukerji, Ranbir Kapoor-Katrina Kaif-,A carefree college student learns about responsibility and love when he befriends an aspiring writer. 
Dear Zindagi,happy,Hindi,Drama,7.6,2016,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRxQErx82J--X2DQpI5Hk75oHRv-rfKcKkSJcGagikLZ04k4bOU&psig=AOvVaw3dad6O_AJQZk6od6dHA-d-&ust=1762707060821000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPjx-dKB45ADFQAAAAAdAAAAABAE,Gauri Shinde, Alia Bhatt-Shah Rukh Khan-,A young cinematographer struggling with personal and professional challenges finds guidance and inspiration from an unconventional therapist.  
Baar Baar Dekho,romantic,Hindi,Romance,5.1,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTt8SDVZQC_-MVKxCz9bNWLWDs26vmVPgkQ0hA_GWV9askj29HW&psig=AOvVaw3HTcsTRBa-cz-1Xg_N1J-u&ust=1762707080130000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOiQjtyB45ADFQAAAAAdAAAAABAE,Nitya Mehra, Sidharth Malhotra-Katrina Kaif-,A scientist and a mathematician navigate their complex relationship as they confront their fears and insecurities about love and commitment.   
Befikre,romantic,Hindi,Romance,5.4,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS2iowPcY4RjYdM3f4BmUyQV5dxB-Kw4svlJ_19ZrAFmButJ-Uv&psig=AOvVaw2Midc6XU9JBWilbvA_rWxN&ust=1762707099040000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNjrjuWB45ADFQAAAAAdAAAAABAE,Aditya Chopra, Shahid Kapoor-Vaani Kapoor-,A young couple embarks on a whirlwind romance in Paris only to face challenges that test their relationship and commitment to each other.    
Jab Harry Met Sejal,romantic,Hindi,Romance,6.0,2017,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS7dssF2N6KabPVIwmExyyd0Mq5coLHEpNA2rrqwFNCdmozbBup&psig=AOvVaw06i7m2jrKw0UisTU3LAXJw&ust=1762707124767000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMibvvGB45ADFQAAAAAdAAAAABAE,Imtiaz Ali, Shah Rukh Khan-Anushka Sharma-,A tour guide and a young woman embark on a journey across Europe that leads to unexpected romance and self-discovery.    
Rock On 2,happy,Hindi,Drama,5.4,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS0CAdxpgH4uNjaiX_MO_hQ38pnlp89M1vs87Q7Ftvh8Wa2okDr&psig=AOvVaw0bslnFzhqnl_dH05Mco1d7&ust=1762707149015000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCICW-vyB45ADFQAAAAAdAAAAABAE,Shujaat Saudagar, Farhan Akhtar- Shraddha Kapoor-,The sequel to the rock band story as they reunite to inspire a new generation of musicians while confronting their own personal struggles.    
O Kadhal Kanmani,romantic,Tamil,Romance,7.8,2015,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQMJPeLFw1r3NSeiuDXAFqOxbzz3e-KpSb7c_agClrt_mpQs-xQ&psig=AOvVaw3uYjj50Zc97Y8jzF9CjjDw&ust=1762707166792000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLiluIWC45ADFQAAAAAdAAAAABAE,Mani Ratnam, Dulquer Salmaan-Nithya Menen-,A young couple in modern-day Mumbai navigates their relationship while dealing with societal expectations and personal aspirations.  
Hindi Medium,romantic,Hindi,Romance,7.1,2017,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS3o0Ngx5zgU7D-AOnjl4db8X1VHaAZI30AFBO-l_efjtCdfp4_&psig=AOvVaw3UKZ7oks9gQVvLsbBaiAJ3&ust=1762707190987000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNiDgJGC45ADFQAAAAAdAAAAABAE,Saket Chaudhary, Shah Rukh Khan-Deepika Padukone-,A couple from different social backgrounds faces challenges and misunderstandings as they try to bridge the gap between their worlds. 
chennai express,romantic,Hindi,Romance,7.6,2013,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTLb5fJat9i16KaUTOhLMncNtSHeZMEEY_FQ4J5NE0pDBFCnBS-&psig=AOvVaw3Ug8g9vIH-G5BBCmm5zAnk&ust=1762707217196000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMiVuZ2C45ADFQAAAAAdAAAAABAE,Rohit Shetty, Shah Rukh Khan-Deepika Padukone-,A man from Mumbai embarks on a journey to Rameshwaram to fulfill his late grandfather's last wish and finds love along the way.  
mubarakhan,romantic,Hindi,Romance,5.5,2018,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQowk7qhoJVe4ieGY44_i13bA_QHqB86aCWzZiLHMsBSWP2brcH&psig=AOvVaw3Aonz5Fb0joDHpE9NfUlOC&ust=1762707257090000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCODS5rCC45ADFQAAAAAdAAAAABAE,Anees Bazmee, Akshay Kumar-Katrina Kaif,Singleton Kartar Singh is left with the responsibility of raising his 2 orphaned nephews. He asks his brother to raise Charan and his sister in London to raise Karan. When the twins cross continents they leave behind a trail of confusion.
love aaj kal,romantic,Hindi,Romance,7.6,2009,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSCbej2tNpXseYVxP0JddIUFdZKDZAf_JiwDWGLxXRWSQNbkHZ3&psig=AOvVaw3_A0gY8c95avDMbY5YJPXh&ust=1762707277744000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIj2qrqC45ADFQAAAAAdAAAAABAE,Imtiaz Ali, Imran Khan-Kareena Kapoor Khan-,The film explores the complexities of modern relationships through the lives of two couples in different time periods.    
ok jannu,romantic,Tamil,Romance,7.2,2017,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRw7_A1-Tl6KI33VVHL3RRjDu4TH-WkkDNgra3oecuQy-fmOmAx&psig=AOvVaw2NjYJg93sgjF3G5Y6Oi_NJ&ust=1762707294197000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLCDpsKC45ADFQAAAAAdAAAAABAE,Shaad Ali, Naga Chaitanya-Samantha Akkineni-,A young couple navigates the challenges of love and commitment while pursuing their dreams in a bustling city. 
Dil Dhadakne Do,happy,Hindi,Comedy,7.6,2015,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ5kn6brRr9IYzGkAIIX83HZmKPGjOvvAegSmjLrgGvPxHI-C_A&psig=AOvVaw0Zg4NrIwHj7DFRDIieia6k&ust=1762707313391000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIjdqcuC45ADFQAAAAAdAAAAABAE,Zoya Akhtar, Ranveer Singh-Anushka Sharma-,A dysfunctional Punjabi family embarks on a cruise trip to celebrate the parents' 30th wedding anniversary leading to revelations and reconciliations. 
Badrinath Ki Dulhania,romantic,Hindi,Romance,6.4,2017,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSMPUibM7I0EDB42WOyohgLBemM2nkZN3wqv40s8xGJcyDaKKea&psig=AOvVaw0hynCIb0TLWe_v-Mj2JYKU&ust=1762707331031000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIDP3NOC45ADFQAAAAAdAAAAABAE,Shashank Khaitan, Varun Dhawan-Alia Bhatt-,A spirited girl from a small town dreams of marrying a man   who respects her ambitions leading to a clash of values with her traditional family.    
Toilet: Ek Prem Katha,motivated,Hindi,Drama,7.1,2017,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSjEjTeoKlof8oSYlzYqdJrr_mFBJKrksyYUYR3QVMTbjYUdgvD&psig=AOvVaw2lyo0N7fD0dThog62koRXu&ust=1762707351130000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOD6pd2C45ADFQAAAAAdAAAAABAE,Shree Narayan Singh, Akshay Kumar-Anupam Kher-,A young couple's marriage is tested when the husband takes on the challenge of building a toilet in their village to improve sanitation and fight against open defecation.   
Padman,motivated,Hindi,Drama,7.0,2018,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS6W_KPD2IPKCVHR1WIGpKD3Mx7Fonkn0H3Og64RKbrwftZtB5i&psig=AOvVaw2RB4fl7lNdvqbkwXyErQNi&ust=1762707368264000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPi-yOWC45ADFQAAAAAdAAAAABAE,R Balki, Akshay Kumar-Radhika Apte-,Inspired by the true story of Arunachalam Muruganantham who revolutionized menstrual hygiene in rural India by inventing a low-cost sanitary pad-making machine.    
saalaar,motivated,Tamil,Action,8.0,2024,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQtqR7E0nfNEQBDpZasJ04uz-7zpzLGYl0PDNX8oSOLitkl7tGB&psig=AOvVaw1q286_xUOf90AUtuEpwV_Q&ust=1762707387433000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIib0-6C45ADFQAAAAAdAAAAABAE,Prashanth Neel, Salman Khan-Katrina Kaif-,A fearless gangster takes on a powerful crime syndicate to protect his loved ones and seek justice in a world ruled by violence and corruption.   
Don 2,motivated,Tamil,Action,7.2,2011,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSPnA3OX-GXHx7b2c2Awess_1wH01wYODAp325qyaZqSJe_uqwP&psig=AOvVaw0kVctaCqJaJL9P7qD2Y8Jf&ust=1762707404235000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIC0-faC45ADFQAAAAAdAAAAABAE,Farhan Akhtar, Shah Rukh Khan- Priyanka Chopra-,The sequel to the action-packed thriller where the elusive criminal mastermind Don returns to take on new challenges and adversaries.    
Meiyzhagan,motivated,Tamil,Drama,8.1,2014,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS6Iy_KwR1JKtf0WTqVvVP86KtaKku9pTWfBLGsnDSF8R6SLYLb&psig=AOvVaw0GWgf-M3xoD4-8Qm9xZyJI&ust=1762707424965000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIj_z4CD45ADFQAAAAAdAAAAABAE,C. Prem Kumar, Vijay Sethupathi-Remya Nambeesan-,The story of a young man who overcomes societal prejudices and personal challenges to pursue his passion for music and achieve his dreams. 
Kadhalum Kadandhu Pogum,happy,Tamil,Romance,7.5,2016,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTATj81Zm2HvHIp-KN9Y2fV1GQ-0AeZsDz0Ns8XCPTMjumGseyP&psig=AOvVaw0WvoQYdS7GtIr_vxE8GDo-&ust=1762707444439000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjH64mD45ADFQAAAAAdAAAAABAE,Nalan Kumarasamy, Vijay Sethupathi-Nivetha Pethuraj-,A quirky romance blossoms between a young woman struggling with debt and a carefree man as they navigate life's challenges together.        
Vinnaithaandi Varuvaayaa,romantic,Tamil,Romance,7.6,2010,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQf3ifdzRuxzcRCfoxeYqqPyitzffER19s0qUd0Rc7H1BYPun82&psig=AOvVaw3opWassKDgF65xK6BCDNtC&ust=1762707462701000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPCCxZKD45ADFQAAAAAdAAAAABAE,Obeli N. Krishna, Silambarasan-Trisha Krishnan-,The passionate love story of a young couple from different cultural backgrounds who face societal challenges to be together.
Sillunu Oru Kaadhal,romantic,Tamil,Romance,7.2,2006,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTjA9TDjMJJZdN310lpuYsLDetBj1OJ4qY6wSUlgthZNIeRlAhy&psig=AOvVaw21iJoFl4Li5lx9sbuLXjtD&ust=1762707560292000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjdj8GD45ADFQAAAAAdAAAAABAE,Obeli N. Krishna, Suriya-Trisha Krishnan-,A married couple's relationship is tested when the husband reconnects with his ex-girlfriend leading to emotional turmoil and self-discovery. 
Dadaa,romantic,Tamil,Romance,7.3,2001,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSIRvvOwLBkIBWYguHJua_yg7D-G7ZJ3cBTAXQg5MkpvjtYDd-f&psig=AOvVaw1fvwuOzQvmmAALeJGQ8xZl&ust=1762707583778000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKjYqcyD45ADFQAAAAAdAAAAABAE,Haranath Chakraborty, R. Madhavan-Shalini Pandey-,A young couple from different social backgrounds fall in love and face challenges to be together. 
Good night, happy,Tamil,Comedy,7.0,2023,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS_3mK1711dVLShP12SWjbz-FWa-IGyC1E46Wj4_wdQ4u4jed2k&psig=AOvVaw2XwdAgzmmiUejLULCJxLsK&ust=1762707598959000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPCA09OD45ADFQAAAAAdAAAAABAE,Vinayak Chandrasekaran, Arulnithi-Aathmika-,A quirky comedy about a man who struggles with insomnia and embarks on a journey to find a solution while encountering humorous situations.   
